Country,Rank,PDS,Permalink,Opportunity ID,"Gift Margin (Mar 2026, USD)",Tag Action
US,38,Spa - Hotel,https://groupon.com/deals/alvadora-spa-at-royal-palms-resort-and-spa-25,0063c00001LvAh0AAF,3108.5,OK
US,39,Leisure Park,https://groupon.com/deals/area-53-8,006Uj000003F3OrIAK,3095.15,OK
US,40,Head Spa,https://groupon.com/deals/zelene-head-spa-2,006Uj00000Oz4QnIAJ,3027.91,OK
US,41,Driving / Driver's Education - Car,https://groupon.com/deals/safe-pal-driving-school,0063c00001CfheMAAR,2946.8,OK
US,42,PC Software,https://groupon.com/deals/microsoft-office-standard-2024-pc-mac-lc,006Uj00000T4iEgIAJ,2822.18,ADD top-gifts-v2
US,43,Bowling,https://groupon.com/deals/bowlmor-lanes-nat-bowlero-corp-2024-fall-a,006Uj000009IK1VIAW,2809.28,OK
US,44,Drug - Diet / Weight Loss,https://groupon.com/deals/refills-health-goods,006Uj00000WPJ1pIAH,2759.79,OK
US,45,Tour - Europe - City,https://groupon.com/deals/ga-weekender-breaks-us-mystery-deal-10,006Uj00000Q9Zh7IAF,2741.67,OK
US,46,Bath House / Hammam,https://groupon.com/deals/island-spa-sauna-10,006C000001AlzszIAB,2723.81,OK
US,47,Massage - Full Body,https://groupon.com/deals/foot-smile-spa-5,0063c00001DrzaDAAR,2712.16,OK
US,48,PC Software,https://groupon.com/deals/license-tom-llc-2-1,006Uj00000DtPW9IAN,2688.41,REMOVE not-top-gifts
US,49,Race Track,https://groupon.com/deals/xtreme-xperience-2024,006Uj000003pw6iIAA,2638.38,OK
US,50,Driving / Driver's Education - Car,https://groupon.com/deals/mycaliforniapermit-com-10-1,006Uj000006hLYoIAM,2606.83,OK
US,51,Spa - Day Pass,https://groupon.com/deals/spa-world-houston,0063c00001I0vjGAAR,2579.22,OK
US,52,Massage - Couples,https://groupon.com/deals/hannah-wellness-spa,006Uj000004aoC5IAI,2571.15,OK
US,53,Arcade,https://groupon.com/deals/lucky-strike-arcade-nat-spring-2026,006Uj00000Zqt99IAB,2564.89,OK
US,54,Drug - Diet / Weight Loss,https://groupon.com/deals/health-source-online-2,006Hr00001MVH9uIAH,2523.56,OK
US,55,Arcade,https://groupon.com/deals/johns-incredible-pizza-2025,006Uj00000X9RAsIAN,2515.19,OK
US,56,Museum,https://groupon.com/deals/gl-mercer-labs-museum-of-art-and-technology-moat-15,006Uj00000QQ67eIAD,2425.03,OK
US,57,Massage - Full Body,https://groupon.com/deals/wildflower-spa-1,006Uj0000090NVhIAM,2266.63,OK
US,58,Drug - Diet / Weight Loss,https://groupon.com/deals/joey-med-1,006Uj00000VnNb7IAF,2250.1,OK
US,59,Massage - Swedish,https://groupon.com/deals/touch-of-health-massage-2-5,0063c00001H2APkAAN,2247.36,OK
US,60,Custom - Greeting Cards,https://groupon.com/deals/n-photoaffections-cards-2-chicago-1,0063c00001DsHVRAA3,2236.56,REMOVE not-top-gifts
US,61,Arcade,https://groupon.com/deals/arcade-bowlero-corp-2024-fall,006Uj000009Fu1WIAS,2207.12,OK
US,62,Amusement Park,https://groupon.com/deals/gl-seaworld-san-diego-1,006Uj00000PYJ6vIAH,2204.37,OK
US,63,Massage - Couples,https://groupon.com/deals/a-plus-head-spa-1,006Uj00000UmXYHIA3,2187.6,OK
US,64,Massage - Couples,https://groupon.com/deals/128-luxury-health-spa-3,006Uj00000GpNUPIA3,2108.52,OK
US,65,Waterpark,https://groupon.com/deals/gl-dreamworks-water-park-1,0063c00001MVunuAAD,2084.82,OK
US,66,eLearning - Language,https://groupon.com/deals/n-rosetta-stone-35,0063c00001DvVhsAAF,2082.38,OK
US,67,Amusement Park,https://groupon.com/deals/the-play-station-1-4,006Uj00000EWeDZIA1,2071.23,REMOVE not-top-gifts
US,68,Pampering Package - In Spa,https://groupon.com/deals/beach-beauty-health-spa-36,006Uj000006WA5iIAG,2066.1,OK
US,69,eLearning - Certification - Real Estate,https://groupon.com/deals/n-aceableagent-texas-real-estate-licensing-course-1,0063c00001DrxeJAAR,2048.43,OK
US,70,On A Boat / Cruise,https://groupon.com/deals/waterways-cruises-1-10,006Uj00000XrW0OIAV,2017.03,OK
US,71,Museum,https://groupon.com/deals/museum-of-the-bible-2,0063c00001H4FjWAAV,2012.26,OK
US,72,Oil Change,https://groupon.com/deals/valvoline-instant-oil-change-63,006C000000xntvAIAQ,1998.54,OK
US,73,eLearning - Driving / Driver's Education,https://groupon.com/deals/n-aceable-ohio-drivers-ed-1,0063c00001DrrfiAAB,1970.05,OK
US,74,Race - Mud Run,https://groupon.com/deals/gl-tough-mudder-2026,006TU00000JwUijYAF,1961.53,OK
US,75,Dinner - Theater,https://groupon.com/deals/pirates-dinner-adventure-orlando-florida,006Uj000004hKsPIAU,1931.53,REMOVE not-top-gifts
US,76,Spa - Hotel,https://groupon.com/deals/the-spa-at-hilton-orlando-3,0063c00001K6RdpAAF,1924.1,OK
US,77,Zoo / Animal Park,https://groupon.com/deals/gl-san-diego-zoo-4-d-theater-15,006Uj000002ckqHIAQ,1919.02,OK
US,78,Pampering Package - In Spa,https://groupon.com/deals/solaia-luxury-salon-and-spa-at-indigo,006C00000196D39IAE,1890.34,OK
US,79,Oil Change,https://groupon.com/deals/valvoline-instant-oil-change-galena-associates-12,006C000001BNcWMIA1,1840.0,OK
US,80,Laser Hair Removal,https://groupon.com/deals/sev-laser-los-gatos-1,0063c00001FSyvnAAD,1826.39,OK
US,81,Roadside Assistance / Towing,https://groupon.com/deals/aaa-auto-club-enterprises,006Uj00000OokZhIAJ,1810.76,ADD top-gifts-v2
US,82,Massage - Deep Tissue,https://groupon.com/deals/relax-tuina-spa,006Uj00000YbyEXIAZ,1809.96,OK
US,83,Laser Hair Removal,https://groupon.com/deals/sev-laser-roseville,0063c00001Fku6JAAR,1796.96,OK
US,84,Golf - Recreational,https://groupon.com/deals/the-ponds-golf-course-1-10,006Uj00000XPi7iIAD,1795.38,OK
US,85,Spa - Day Pass,https://groupon.com/deals/lorelei-spa-at-sunseeker-resort,006Uj00000NbS1hIAF,1793.84,OK
US,86,PC Software,https://groupon.com/deals/microsoft-office-2024-home-business,006Uj00000Ezr0vIAB,1785.67,REMOVE not-top-gifts
US,87,On A Boat / Cruise,https://groupon.com/deals/gl-mdr-premier-dining-city-experiences,006Uj000006O7ZZIA0,1782.59,OK
US,88,Tour - Boat,https://groupon.com/deals/n-y-c-skylinetours-cruises-llcx,0063c00001Di1NtAAJ,1755.54,REMOVE not-top-gifts
US,89,Oil Change,https://groupon.com/deals/valvoline-instant-oil-change-galena-associates-9,006C000001BNcYIIA1,1746.8,OK
US,90,Head Spa,https://groupon.com/deals/joyaa-spa-4,006Uj000001OGpRIAW,1742.68,OK
US,91,Oil Change,https://groupon.com/deals/valvoline-instant-oil-change-nat-288,006C000001BKfHFIA1,1737.12,OK
US,92,Spa - Hotel,https://groupon.com/deals/aliante-gaming-llc-re-lax-spa-at-aliante-hotel-14,0063c00001MW2pmAAD,1715.06,OK
US,93,PC Software,https://groupon.com/deals/campaign-0-718188752,006Hr00001KAWMFIA5,1712.54,REMOVE not-top-gifts
US,94,Cinema / Movie Theater,https://groupon.com/deals/cinemark-movie-pass-membership-2021,0063c00001HqgqOAAR,1712.08,OK
US,95,Massage - Couples,https://groupon.com/deals/renew-body-spa-inc,0063c00001E7p2zAAB,1681.02,OK
US,96,Hot Air Balloon,https://groupon.com/deals/uncorked-tours-25,0063c00001FTCxPAAX,1673.57,OK
US,97,Massage - Choice of - In Spa,https://groupon.com/deals/massageluxe-winter-park-2,0063c00001KeTa5AAF,1669.78,OK
US,98,Drug - Diet / Weight Loss,https://groupon.com/deals/weightcare,0063c00001LvEm2AAF,1653.84,OK
US,99,Amusement Park,https://groupon.com/deals/smoky-mountain-alpine-coaster-1,0063c00001ErIYaAAN,1648.27,REMOVE not-top-gifts
US,100,Aquarium Visit,https://groupon.com/deals/gl-aquarium-of-the-pacific,006Uj00000NNrG6IAL,1637.25,OK
